System trademark and model                   	MW41
Software version                             	MW41 2.4.0
NATO format sounding ID                      	202101150106-FY
Balloon release date                         	15/01/21
Balloon release time                         	13:06:04
Release point latitude                       	22.59797°N
Release point longitude                      	101.11654°E
Release point ellipsoid height               	1697 m
Release point height from sea level          	1693 m
Surface pressure                             	828.6 hPa
Surface temperature                          	12.0 °C
Surface relative humidity                    	84 %
Surface wind speed                           	1.0 m/s
Surface wind direction                       	152°
Sonde type                                   	RS92-SGP
Sonde serial number                          	M2213440
Comments                                     	


   n Elapsed time    Pm  Temp RH Ncomp Ecomp HeightMSL  Dewp MixR Dir Speed CompAz CompRng    Lat     Lon HeightE
                s   hPa    °C  %   m/s   m/s         m    °C g/kg   °   m/s      °       m      °       °       m
 599         1196 531.9   2.8 13  -1.9  18.8      5343 -22.5 1.17 276  18.9    101   17084 22.568 101.279    5278
 600         1198 531.4   2.8 13  -1.9  18.8      5349 -22.7 1.15 276  18.9    101   17118 22.567 101.280    5284
 601         1200 531.1   2.8 13  -1.9  18.7      5355 -22.9 1.14 276  18.8    101   17156 22.567 101.280    5291
 602         1202 530.6   2.7 13  -1.9  18.7      5361 -22.9 1.13 276  18.8    101   17194 22.567 101.280    5299
 603         1204 530.3   2.7 13  -2.0  18.7      5367 -23.0 1.13 276  18.8    101   17233 22.567 101.281    5308
 604         1206 529.9   2.6 13  -2.0  18.7      5373 -23.0 1.13 276  18.8    101   17271 22.567 101.281    5317
 605         1208 529.5   2.6 13  -2.0  18.6      5379 -23.1 1.12 276  18.7    101   17310 22.567 101.281    5328
 606         1210 529.0   2.5 13  -2.0  18.6      5386 -23.2 1.12 276  18.7    101   17345 22.567 101.282    5336
 607         1212 528.6   2.4 13  -2.0  18.6      5393 -23.2 1.11 276  18.7    101   17378 22.567 101.282    5338
 608         1214 528.2   2.4 13  -2.0  18.6      5399 -23.3 1.11 276  18.7    101   17410 22.567 101.282    5335
 609         1216 527.8   2.3 13  -2.0  18.6      5405 -23.4 1.10 276  18.7    101   17446 22.567 101.283    5337
 610         1218 527.4   2.3 13  -2.0  18.6      5411 -23.5 1.09 276  18.7    101   17484 22.567 101.283    5345
 611         1220 527.0   2.2 13  -2.0  18.6      5418 -23.6 1.08 276  18.7    101   17522 22.567 101.284    5360
 612         1222 526.5   2.2 13  -2.0  18.6      5424 -23.7 1.07 276  18.7    101   17558 22.567 101.284    5366
 613         1224 526.1   2.1 13  -2.0  18.6      5431 -23.7 1.07 276  18.7    101   17593 22.567 101.284    5365
 614         1226 525.7   2.1 13  -2.0  18.6      5437 -23.8 1.07 276  18.7    101   17630 22.567 101.285    5372
 615         1228 525.3   2.0 13  -2.0  18.5      5443 -23.7 1.07 276  18.7    101   17665 22.567 101.285    5380
 616         1230 524.9   1.9 13  -2.0  18.5      5449 -23.6 1.08 276  18.7    101   17702 22.567 101.285    5386
 617         1232 524.5   1.9 13  -2.0  18.5      5456 -23.4 1.10 276  18.7    101   17742 22.567 101.286    5395
 618         1234 524.1   1.8 13  -2.0  18.6      5462 -23.4 1.10 276  18.7    101   17780 22.567 101.286    5405
 619         1236 523.7   1.7 13  -2.0  18.6      5468 -23.4 1.10 276  18.7    101   17815 22.567 101.286    5408
 620         1238 523.2   1.7 13  -2.0  18.6      5475 -23.5 1.10 276  18.7    101   17852 22.567 101.287    5415
 621         1240 522.8   1.6 13  -2.0  18.6      5481 -23.6 1.08 276  18.7    101   17888 22.567 101.287    5420
 622         1242 522.5   1.6 13  -2.0  18.6      5487 -23.8 1.07 276  18.7    101   17923 22.567 101.287    5421
 623         1244 522.1   1.5 13  -1.9  18.6      5492 -23.9 1.06 276  18.7    101   17959 22.567 101.288    5429
 624         1246 521.7   1.5 13  -1.9  18.6      5498 -24.0 1.06 276  18.7    101   17995 22.567 101.288    5439
 625         1248 521.2   1.4 13  -1.9  18.7      5505 -24.1 1.05 276  18.8    101   18033 22.567 101.288    5449
 626         1250 520.8   1.4 13  -1.8  18.7      5512 -24.1 1.04 276  18.8    101   18071 22.567 101.289    5455
 627         1252 520.5   1.3 13  -1.8  18.7      5518 -24.2 1.04 276  18.8    101   18108 22.567 101.289    5460
 628         1254 520.0   1.3 13  -1.8  18.7      5524 -24.2 1.04 275  18.8    101   18146 22.566 101.290    5466
 629         1256 519.6   1.2 13  -1.7  18.7      5530 -24.3 1.03 275  18.8    101   18183 22.566 101.290    5468
 630         1258 519.3   1.2 13  -1.7  18.7      5536 -24.3 1.03 275  18.8    101   18219 22.566 101.290    5470
 631         1260 518.9   1.1 13  -1.7  18.7      5542 -24.3 1.03 275  18.8    101   18256 22.566 101.291    5471
 632         1262 518.5   1.1 13  -1.6  18.7      5548 -24.4 1.03 275  18.8    101   18293 22.566 101.291    5476
 633         1264 518.1   1.0 13  -1.6  18.7      5554 -24.4 1.02 275  18.8    101   18333 22.566 101.291    5482
 634         1266 517.7   1.0 13  -1.5  18.7      5560 -24.5 1.01 275  18.8    101   18372 22.566 101.292    5491
 635         1268 517.3   0.9 13  -1.5  18.7      5566 -24.6 1.01 275  18.8    101   18408 22.566 101.292    5497
 636         1270 516.9   0.9 13  -1.5  18.7      5572 -24.7 1.00 274  18.7    101   18444 22.566 101.292    5498
 637         1272 516.5   0.8 13  -1.4  18.7      5578 -24.7 1.00 274  18.7    101   18481 22.566 101.293    5503
 638         1274 516.1   0.8 13  -1.4  18.6      5584 -24.7 1.00 274  18.7    101   18517 22.566 101.293    5509
 639         1276 515.7   0.7 13  -1.3  18.6      5591 -24.6 1.01 274  18.6    101   18554 22.566 101.294    5515
 640         1278 515.4   0.7 13  -1.3  18.6      5596 -24.5 1.02 274  18.6    101   18592 22.566 101.294    5524
 641         1280 515.0   0.6 13  -1.3  18.5      5602 -24.5 1.02 274  18.6    101   18631 22.566 101.294    5538
 642         1282 514.6   0.6 13  -1.2  18.5      5608 -24.5 1.02 274  18.5    101   18668 22.566 101.295    5546
 643         1284 514.2   0.5 13  -1.2  18.5      5614 -24.4 1.03 274  18.5    101   18704 22.566 101.295    5550
 644         1286 513.8   0.5 14  -1.2  18.4      5621 -24.4 1.03 274  18.5    101   18740 22.566 101.295    5554
 645         1288 513.5   0.4 14  -1.2  18.4      5626 -24.4 1.04 274  18.4    101   18776 22.566 101.296    5559
 646         1290 513.1   0.4 13  -1.2  18.4      5632 -24.5 1.03 274  18.4    101   18812 22.566 101.296    5563
 647         1292 512.7   0.4 13  -1.2  18.3      5638 -24.8 1.00 274  18.4    101   18848 22.566 101.296    5569
 648         1294 512.3   0.3 13  -1.2  18.3      5644 -25.2 0.96 274  18.3    101   18884 22.566 101.297    5577
 649         1296 511.9   0.3 13  -1.2  18.3      5651 -25.4 0.95 274  18.3    101   18920 22.566 101.297    5584
 650         1298 511.5   0.2 13  -1.2  18.2      5657 -25.4 0.95 274  18.3    101   18956 22.566 101.297    5590
 651         1300 511.1   0.2 13  -1.1  18.2      5663 -25.3 0.96 274  18.2    101   18992 22.566 101.298    5597
 652         1302 510.7   0.1 13  -1.1  18.2      5669 -25.3 0.96 273  18.2    101   19028 22.566 101.298    5603
 653         1304 510.3   0.1 13  -1.1  18.1      5675 -25.3 0.96 273  18.2    101   19064 22.566 101.298    5609
 654         1306 509.9   0.0 13  -1.0  18.1      5681 -25.3 0.96 273  18.1    101   19099 22.566 101.299    5614
 655         1308 509.6   0.0 13  -1.0  18.1      5687 -25.3 0.96 273  18.1    101   19134 22.566 101.299    5620
 656         1310 509.2  -0.1 13  -1.0  18.0      5693 -25.3 0.96 273  18.0    101   19169 22.566 101.300    5627
 657         1312 508.8  -0.1 13  -0.9  18.0      5699 -25.3 0.96 273  18.0    101   19204 22.566 101.300    5635
 658         1314 508.4  -0.2 13  -0.9  18.0      5706 -25.3 0.96 273  18.0    101   19239 22.566 101.300    5642
 659         1316 508.0  -0.3 13  -0.9  17.9      5712 -25.3 0.96 273  18.0    101   19275 22.566 101.301    5650
 660         1318 507.6  -0.3 13  -0.8  17.9      5717 -25.4 0.96 273  17.9    101   19311 22.566 101.301    5658
 661         1320 507.2  -0.4 13  -0.8  17.9      5724 -25.4 0.96 273  17.9    101   19345 22.566 101.301    5664
 662         1322 506.8  -0.4 13  -0.8  17.9      5730 -25.3 0.96 272  17.9    101   19381 22.566 101.302    5670
 663         1324 506.5  -0.5 13  -0.7  17.9      5736 -25.3 0.96 272  17.9    101   19416 22.566 101.302    5674
 664         1326 506.1  -0.5 13  -0.7  17.8      5742 -25.3 0.97 272  17.9    101   19450 22.566 101.302    5679
 665         1328 505.7  -0.6 13  -0.7  17.8      5747 -25.3 0.96 272  17.9    101   19485 22.566 101.303    5685
 666         1330 505.3  -0.6 13  -0.7  17.8      5754 -26.0 0.91 272  17.8    101   19520 22.566 101.303    5692
 667         1332 504.9  -0.7 12  -0.7  17.8      5760 -26.5 0.87 272  17.8    101   19555 22.566 101.303    5699
 668         1334 504.5  -0.7 12  -0.7  17.8      5766 -26.7 0.86 272  17.8    101   19591 22.566 101.304    5704
 669         1336 504.2  -0.7 12  -0.7  17.8      5772 -26.8 0.85 272  17.8    101   19627 22.566 101.304    5711
 670         1338 503.8  -0.8 12  -0.7  17.8      5778 -27.0 0.83 272  17.9    100   19661 22.566 101.304    5717
 671         1340 503.4  -0.8 11  -0.7  17.8      5785 -27.2 0.82 272  17.9    100   19693 22.566 101.305    5725
 672         1342 503.0  -0.9 11  -0.7  17.9      5790 -27.4 0.80 272  17.9    100   19727 22.566 101.305    5733
 673         1344 502.7  -0.9 11  -0.7  17.9      5796 -27.6 0.79 272  17.9    100   19764 22.565 101.305    5739
 674         1346 502.3  -1.0 11  -0.7  17.9      5802 -27.7 0.78 272  17.9    100   19802 22.566 101.306    5743
 675         1348 501.9  -1.0 11  -0.6  17.9      5808 -27.9 0.77 272  17.9    100   19839 22.566 101.306    5749
 676         1350 501.5  -1.1 11  -0.6  18.0      5814 -28.0 0.76 272  18.0    100   19872 22.565 101.306    5754
 677         1352 501.2  -1.1 11  -0.6  18.0      5820 -28.0 0.76 272  18.0    100   19908 22.565 101.307    5763
 678         1354 500.8  -1.1 11  -0.6  18.1      5825 -28.0 0.76 272  18.1    100   19943 22.565 101.307    5768
 679         1356 500.5  -1.2 11  -0.5  18.1      5831 -28.0 0.76 272  18.1    100   19979 22.565 101.307    5772
 680         1358 500.0  -1.2 11  -0.5  18.2      5838 -28.0 0.76 272  18.2    100   20015 22.565 101.308    5781
 681         1360 499.7  -1.3 11  -0.5  18.2      5844 -28.1 0.76 272  18.2    100   20050 22.565 101.308    5789
 682         1362 499.3  -1.4 11  -0.5  18.3      5850 -28.0 0.76 271  18.3    100   20085 22.565 101.308    5794
 683         1364 498.9  -1.4 12  -0.4  18.4      5856 -27.5 0.80 271  18.4    100   20121 22.565 101.309    5796
 684         1366 498.5  -1.5 12  -0.4  18.4      5862 -27.0 0.84 271  18.4    100   20157 22.565 101.309    5801
 685         1368 498.2  -1.5 13  -0.4  18.4      5868 -26.7 0.87 271  18.5    100   20193 22.565 101.310    5808
 686         1370 497.8  -1.6 13  -0.3  18.5      5873 -26.5 0.88 271  18.5    100   20231 22.565 101.310    5814
 687         1372 497.4  -1.6 14  -0.3  18.5      5879 -26.1 0.92 271  18.5    100   20267 22.565 101.310    5819
 688         1374 497.0  -1.7 14  -0.3  18.5      5886 -25.9 0.93 271  18.5    100   20303 22.565 101.311    5823
 689         1376 496.7  -1.7 14  -0.3  18.6      5891 -25.7 0.95 271  18.6    100   20338 22.565 101.311    5828
 690         1378 496.3  -1.8 14  -0.3  18.6      5897 -25.6 0.96 271  18.6    100   20372 22.565 101.311    5835
 691         1380 496.0  -1.9 14  -0.3  18.6      5903 -25.6 0.96 271  18.6    100   20408 22.565 101.312    5841
 692         1382 495.6  -1.9 14  -0.2  18.6      5909 -25.5 0.96 271  18.6    100   20445 22.565 101.312    5846
 693         1384 495.2  -2.0 15  -0.2  18.6      5915 -25.4 0.97 271  18.6    100   20481 22.565 101.312    5850
 694         1386 494.8  -2.0 15  -0.2  18.6      5921 -25.3 0.99 271  18.6    100   20516 22.565 101.313    5854
 695         1388 494.4  -2.1 15  -0.2  18.5      5927 -25.1 1.01 271  18.5    100   20552 22.565 101.313    5859
 696         1390 494.0  -2.2 16  -0.2  18.5      5934 -24.9 1.02 271  18.5    100   20589 22.565 101.313    5865
 697         1392 493.7  -2.2 16  -0.2  18.5      5940 -24.7 1.04 271  18.5    100   20625 22.565 101.314    5871
 698         1394 493.3  -2.3 16  -0.2  18.4      5946 -24.6 1.05 271  18.4    100   20662 22.565 101.314    5878
 699         1396 492.9  -2.4 16  -0.3  18.4      5952 -24.6 1.05 271  18.4    100   20697 22.565 101.315    5884
 700         1398 492.5  -2.4 16  -0.3  18.3      5958 -24.6 1.06 271  18.4    100   20730 22.565 101.315    5892
 701         1400 492.2  -2.4 16  -0.3  18.3      5964 -24.6 1.06 271  18.3    100   20764 22.565 101.315    5904
 702         1402 491.8  -2.5 16  -0.3  18.3      5970 -24.7 1.05 271  18.3    100   20801 22.565 101.316    5911
 703         1404 491.4  -2.6 16  -0.4  18.2      5977 -25.1 1.01 271  18.2    100   20841 22.565 101.316    5916
 704         1406 491.0  -2.6 16  -0.4  18.2      5983 -25.3 0.99 271  18.2    100   20878 22.565 101.316    5923
 705         1408 490.6  -2.7 16  -0.5  18.2      5989 -25.3 1.00 272  18.2    100   20911 22.565 101.317    5927
 706         1410 490.2  -2.7 16  -0.5  18.1      5995 -25.4 0.98 272  18.2    100   20944 22.565 101.317    5933
 707         1412 489.8  -2.8 15  -0.6  18.1      6002 -25.7 0.96 272  18.2    100   20980 22.565 101.317    5942
 708         1414 489.4  -2.8 15  -0.7  18.2      6008 -26.3 0.91 272  18.2    100   21017 22.565 101.318    5948
 709         1416 489.0  -2.9 13  -0.7  18.2      6015 -27.2 0.84 272  18.2    100   21053 22.565 101.318    5954
 710         1418 488.6  -2.9 13  -0.8  18.2      6021 -27.9 0.78 272  18.2    100   21091 22.565 101.318    5959
 711         1420 488.2  -3.0 13  -0.8  18.3      6028 -28.0 0.78 273  18.3    100   21126 22.565 101.319    5967
 712         1422 487.8  -3.0 13  -0.8  18.3      6034 -28.0 0.78 273  18.4    100   21159 22.565 101.319    5974
 713         1424 487.4  -3.1 12  -0.9  18.4      6040 -28.1 0.77 273  18.4    100   21194 22.565 101.319    5981
 714         1426 487.1  -3.2 13  -0.9  18.5      6047 -28.2 0.77 273  18.5    100   21232 22.565 101.320    5986
 715         1428 486.7  -3.2 12  -0.9  18.6      6052 -28.6 0.74 273  18.6    100   21271 22.565 101.320    5992
 716         1430 486.4  -3.2 11  -0.9  18.6      6058 -29.5 0.68 273  18.6    100   21311 22.565 101.321    5998
 717         1432 486.0  -3.3 11  -0.9  18.7      6063 -29.9 0.66 273  18.7    100   21347 22.565 101.321    6002
 718         1434 485.7  -3.3 11  -0.9  18.8      6069 -30.0 0.65 273  18.8    100   21382 22.565 101.321    6006
 719         1436 485.3  -3.4 11  -0.9  18.8      6075 -30.2 0.64 273  18.8    100   21420 22.565 101.322    6015
 720         1438 484.9  -3.4 10  -0.9  18.8      6081 -30.4 0.63 273  18.9    100   21455 22.565 101.322    6021
 721         1440 484.6  -3.5 10  -0.9  18.9      6087 -30.7 0.61 273  18.9    100   21492 22.565 101.322    6027
 722         1442 484.2  -3.5 10  -0.9  18.9      6092 -30.9 0.60 273  18.9    100   21530 22.565 101.323    6030
 723         1444 483.9  -3.5 10  -0.9  18.9      6099 -31.1 0.59 273  18.9    100   21568 22.565 101.323    6034
 724         1446 483.5  -3.6 10  -0.9  18.8      6105 -31.3 0.57 273  18.9    100   21606 22.565 101.323    6041
 725         1448 483.1  -3.6  9  -0.9  18.8      6111 -31.5 0.56 273  18.8    100   21644 22.565 101.324    6049
 726         1450 482.8  -3.7  9  -0.8  18.8      6116 -31.8 0.55 273  18.8    100   21682 22.565 101.324    6054
 727         1452 482.4  -3.7  9  -0.8  18.7      6122 -32.1 0.53 272  18.7    100   21717 22.565 101.325    6059
 728         1454 482.1  -3.7  9  -0.8  18.6      6128 -32.4 0.52 272  18.6    100   21753 22.565 101.325    6065
 729         1456 481.7  -3.8  9  -0.8  18.6      6134 -32.5 0.52 272  18.6    100   21789 22.565 101.325    6071
 730         1458 481.3  -3.8  9  -0.8  18.5      6140 -32.2 0.53 272  18.5    100   21826 22.565 101.326    6078
 731         1460 481.0  -3.8  9  -0.8  18.4      6146 -31.7 0.56 272  18.4    100   21862 22.565 101.326    6081
 732         1462 480.6  -3.9 11  -0.8  18.3      6152 -30.4 0.63 272  18.3    100   21897 22.565 101.326    6085
 733         1464 480.2  -3.9 12  -0.8  18.2      6158 -29.0 0.72 273  18.3    100   21931 22.565 101.327    6084
 734         1466 479.9  -4.0 14  -0.9  18.2      6163 -27.9 0.80 273  18.2    100   21965 22.565 101.327    6084
 735         1468 479.6  -4.0 15  -0.9  18.1      6169 -27.0 0.87 273  18.1    100   22001 22.565 101.327    6091
 736         1470 479.2  -4.1 16  -1.0  18.0      6174 -26.4 0.92 273  18.1    100   22039 22.565 101.328    6104
 737         1472 478.9  -4.1 16  -1.1  18.0      6180 -26.0 0.96 273  18.0    100   22075 22.565 101.328    6115
 738         1474 478.5  -4.2 17  -1.2  17.9      6186 -25.6 0.99 274  18.0    100   22109 22.565 101.328    6122
 739         1476 478.2  -4.2 18  -1.3  17.9      6191 -25.2 1.02 274  17.9    100   22143 22.565 101.329    6128
 740         1478 477.9  -4.3 18  -1.4  17.8      6197 -25.0 1.04 274  17.9     99   22179 22.565 101.329    6133
 741         1480 477.5  -4.3 18  -1.5  17.8      6202 -24.9 1.06 275  17.8     99   22215 22.565 101.329    6137
 742         1482 477.2  -4.4 19  -1.5  17.7      6208 -24.7 1.08 275  17.8     99   22251 22.565 101.330    6144
 743         1484 476.8  -4.4 19  -1.6  17.7      6214 -24.5 1.10 275  17.8     99   22286 22.565 101.330    6152
 744         1486 476.4  -4.4 19  -1.7  17.7      6220 -24.4 1.10 276  17.8     99   22321 22.565 101.330    6158
 745         1488 476.1  -4.4 19  -1.8  17.7      6226 -24.3 1.11 276  17.7     99   22356 22.565 101.331    6163
 746         1490 475.8  -4.4 20  -1.9  17.6      6231 -24.2 1.13 276  17.7     99   22391 22.565 101.331    6169
 747         1492 475.4  -4.5 20  -2.0  17.6      6237 -24.0 1.15 276  17.7     99   22426 22.565 101.331    6175
 748         1494 475.1  -4.5 20  -2.0  17.6      6243 -23.9 1.16 277  17.7     99   22461 22.565 101.332    6181
 749         1496 474.7  -4.6 21  -2.1  17.5      6249 -23.9 1.17 277  17.7     99   22496 22.564 101.332    6187
 750         1498 474.3  -4.6 21  -2.2  17.5      6255 -23.8 1.17 277  17.6     99   22531 22.564 101.332    6193
 751         1500 474.0  -4.7 21  -2.3  17.5      6261 -23.8 1.17 277  17.6     99   22565 22.564 101.333    6198
 752         1502 473.7  -4.7 21  -2.4  17.4      6266 -23.7 1.18 278  17.6     99   22600 22.564 101.333    6203
 753         1504 473.3  -4.8 21  -2.4  17.4      6272 -23.7 1.19 278  17.6     99   22636 22.564 101.333    6209
 754         1506 473.0  -4.8 21  -2.5  17.3      6278 -23.6 1.20 278  17.5     99   22672 22.564 101.334    6214
 755         1508 472.6  -4.9 22  -2.6  17.3      6283 -23.5 1.21 279  17.5     99   22706 22.564 101.334    6219
 756         1510 472.3  -4.9 22  -2.7  17.3      6289 -23.4 1.22 279  17.5     99   22740 22.564 101.334    6224
 757         1512 472.0  -5.0 22  -2.7  17.2      6294 -23.4 1.23 279  17.4     99   22774 22.564 101.335    6228
 758         1514 471.6  -5.0 22  -2.8  17.2      6300 -23.5 1.22 279  17.4     99   22808 22.564 101.335    6236
 759         1516 471.3  -5.1 22  -2.8  17.2      6306 -23.4 1.22 279  17.4     99   22843 22.564 101.335    6243
 760         1518 470.9  -5.1 23  -2.9  17.1      6312 -23.2 1.25 280  17.4     99   22877 22.564 101.336    6249
 761         1520 470.6  -5.1 23  -2.9  17.1      6318 -23.1 1.26 280  17.4     99   22912 22.564 101.336    6255
 762         1522 470.2  -5.2 23  -2.9  17.1      6323 -23.0 1.27 280  17.3     99   22946 22.564 101.336    6261
 763         1524 469.8  -5.2 23  -2.9  17.1      6330 -23.1 1.26 280  17.3     99   22981 22.564 101.337    6269
 764         1526 469.5  -5.3 23  -2.9  17.0      6335 -23.2 1.25 280  17.3     99   23016 22.564 101.337    6275
 765         1528 469.2  -5.3 23  -2.9  17.0      6341 -23.4 1.24 280  17.3     99   23050 22.564 101.337    6281
 766         1530 468.8  -5.3 22  -2.9  17.0      6347 -23.5 1.22 280  17.2     99   23084 22.564 101.338    6288
 767         1532 468.5  -5.4 22  -2.9  17.0      6352 -23.6 1.21 280  17.2     99   23119 22.564 101.338    6297
 768         1534 468.1  -5.4 22  -2.9  16.9      6359 -23.6 1.21 280  17.2     99   23152 22.564 101.338    6303
 769         1536 467.7  -5.5 22  -2.8  16.9      6366 -23.7 1.21 280  17.1     99   23187 22.564 101.339    6307
 770         1538 467.3  -5.5 22  -2.8  16.9      6372 -23.7 1.20 279  17.1     99   23220 22.563 101.339    6312
 771         1540 467.0  -5.6 22  -2.8  16.8      6377 -23.8 1.20 279  17.1     99   23255 22.563 101.339    6319
 772         1542 466.6  -5.6 22  -2.8  16.8      6383 -23.9 1.19 279  17.0     99   23290 22.563 101.340    6329
 773         1544 466.3  -5.6 22  -2.8  16.8      6389 -23.9 1.18 279  17.0     99   23324 22.563 101.340    6337
 774         1546 466.0  -5.7 22  -2.8  16.7      6395 -23.9 1.18 279  17.0     99   23355 22.563 101.340    6340
 775         1548 465.6  -5.7 22  -2.8  16.7      6400 -24.1 1.17 279  16.9     99   23386 22.563 101.341    6343
 776         1550 465.3  -5.8 22  -2.8  16.7      6406 -24.2 1.16 279  16.9     99   23422 22.563 101.341    6347
 777         1552 464.9  -5.8 22  -2.8  16.7      6412 -24.3 1.15 280  16.9     99   23458 22.563 101.341    6353
 778         1554 464.6  -5.9 22  -2.8  16.6      6418 -24.4 1.14 280  16.9     99   23493 22.563 101.342    6365
 779         1556 464.3  -5.9 22  -2.8  16.6      6424 -24.4 1.13 280  16.9     99   23526 22.563 101.342    6373
 780         1558 463.9  -6.0 22  -2.8  16.6      6429 -24.4 1.14 280  16.8     99   23555 22.563 101.342    6373
 781         1560 463.6  -6.0 22  -2.8  16.6      6435 -24.4 1.14 280  16.8     99   23589 22.563 101.343    6375
 782         1562 463.3  -6.1 22  -2.8  16.6      6441 -24.3 1.15 280  16.8     99   23625 22.563 101.343    6382
 783         1564 462.9  -6.1 22  -2.9  16.6      6447 -24.3 1.15 280  16.8     99   23658 22.563 101.343    6387
 784         1566 462.5  -6.2 22  -2.9  16.6      6453 -24.4 1.14 280  16.8     99   23690 22.563 101.344    6392
 785         1568 462.2  -6.2 22  -2.9  16.6      6459 -24.4 1.14 280  16.9     99   23722 22.563 101.344    6398
 786         1570 461.8  -6.3 22  -2.9  16.6      6465 -24.5 1.14 280  16.9     99   23754 22.563 101.344    6402
 787         1572 461.5  -6.3 22  -2.9  16.6      6471 -24.5 1.14 280  16.9     99   23788 22.563 101.344    6408
 788         1574 461.1  -6.4 22  -2.9  16.6      6477 -24.5 1.14 280  16.9     99   23825 22.563 101.345    6419
 789         1576 460.8  -6.4 22  -2.9  16.6      6483 -24.5 1.14 280  16.9     99   23858 22.562 101.345    6427
 790         1578 460.4  -6.5 22  -2.9  16.6      6488 -24.5 1.14 280  16.9     99   23887 22.562 101.345    6429
 791         1580 460.1  -6.5 22  -2.9  16.7      6494 -24.6 1.13 280  16.9     99   23917 22.562 101.346    6435
 792         1582 459.7  -6.6 22  -2.9  16.7      6500 -24.6 1.13 280  16.9     99   23953 22.562 101.346    6440
 793         1584 459.4  -6.7 22  -2.9  16.7      6506 -24.6 1.13 280  16.9     99   23989 22.562 101.346    6446
 794         1586 459.0  -6.7 22  -2.9  16.7      6512 -24.7 1.12 280  17.0     99   24021 22.562 101.347    6451
 795         1588 458.7  -6.7 22  -2.9  16.7      6518 -25.0 1.10 280  17.0     99   24054 22.562 101.347    6458
 796         1590 458.4  -6.8 22  -2.9  16.8      6524 -25.0 1.10 280  17.0     99   24088 22.562 101.347    6465
 797         1592 458.0  -6.9 22  -2.9  16.8      6530 -24.9 1.11 280  17.0     99   24122 22.562 101.348    6468
 798         1594 457.7  -6.9 23  -2.9  16.8      6535 -24.8 1.11 280  17.1     99   24156 22.562 101.348    6469
 799         1596 457.3  -7.0 23  -2.9  16.8      6541 -24.9 1.11 280  17.1     99   24190 22.562 101.348    6475
 800         1598 457.0  -7.0 23  -2.9  16.9      6547 -24.9 1.11 280  17.1     99   24222 22.562 101.349    6482
 801         1600 456.7  -7.1 23  -2.9  16.9      6552 -24.8 1.12 280  17.1     99   24255 22.562 101.349    6487
 802         1602 456.3  -7.1 23  -2.9  16.9      6558 -24.8 1.12 280  17.2     99   24289 22.562 101.349    6493
 803         1604 456.0  -7.2 23  -2.9  17.0      6564 -24.8 1.12 280  17.2     99   24326 22.562 101.350    6501
 804         1606 455.6  -7.2 23  -2.9  17.0      6570 -24.9 1.11 280  17.2     99   24362 22.562 101.350    6507
 805         1608 455.3  -7.3 23  -2.9  17.0      6576 -24.9 1.11 280  17.3     99   24395 22.562 101.350    6512
 806         1610 455.0  -7.3 23  -2.9  17.1      6581 -25.0 1.10 280  17.3     99   24428 22.562 101.351    6518
 807         1612 454.6  -7.4 23  -2.9  17.1      6587 -24.9 1.11 279  17.3     99   24462 22.562 101.351    6525
 808         1614 454.3  -7.4 23  -2.8  17.1      6593 -24.9 1.11 279  17.4     99   24498 22.561 101.351    6531
 809         1616 454.0  -7.5 23  -2.8  17.2      6598 -25.0 1.11 279  17.4     99   24532 22.561 101.352    6534
 810         1618 453.6  -7.5 23  -2.8  17.2      6604 -25.0 1.11 279  17.5     99   24566 22.561 101.352    6535
 811         1620 453.3  -7.6 24  -2.8  17.3      6610 -24.9 1.11 279  17.5     99   24600 22.561 101.352    6537
 812         1622 452.9  -7.7 24  -2.8  17.3      6616 -24.9 1.12 279  17.6     99   24634 22.561 101.353    6539
 813         1624 452.6  -7.7 24  -2.8  17.4      6622 -24.9 1.12 279  17.6     99   24669 22.561 101.353    6546
 814         1626 452.3  -7.8 24  -2.7  17.4      6628 -24.9 1.12 279  17.6     99   24703 22.561 101.353    6556
 815         1628 451.9  -7.8 24  -2.7  17.5      6634 -24.9 1.12 279  17.7     99   24738 22.561 101.354    6566
 816         1630 451.6  -7.9 24  -2.7  17.5      6639 -25.0 1.11 279  17.7     99   24777 22.561 101.354    6570
 817         1632 451.3  -7.9 24  -2.6  17.6      6644 -25.1 1.10 279  17.8     99   24814 22.561 101.354    6576
 818         1634 451.0  -8.0 23  -2.6  17.6      6650 -25.4 1.07 278  17.8     99   24849 22.561 101.355    6582
 819         1636 450.7  -8.0 23  -2.5  17.6      6655 -25.7 1.04 278  17.8     99   24888 22.561 101.355    6587
 820         1638 450.3  -8.1 22  -2.5  17.7      6661 -26.0 1.02 278  17.8     99   24926 22.561 101.355    6593
 821         1640 450.0  -8.1 21  -2.4  17.7      6666 -26.4 0.98 278  17.8     99   24957 22.561 101.356    6603
 822         1642 449.7  -8.1 21  -2.3  17.7      6672 -26.8 0.95 277  17.9     99   24988 22.561 101.356    6615
 823         1644 449.3  -8.2 21  -2.2  17.7      6678 -26.9 0.94 277  17.9     99   25023 22.561 101.356    6620
 824         1646 449.0  -8.2 20  -2.2  17.7      6685 -27.0 0.93 277  17.9     99   25061 22.561 101.357    6623
 825         1648 448.6  -8.2 21  -2.1  17.8      6690 -27.0 0.94 277  17.9     99   25099 22.561 101.357    6628
 826         1650 448.3  -8.3 21  -2.0  17.8      6696 -26.9 0.94 276  17.9     99   25138 22.561 101.357    6635
